timestamp,0,1,2,3
1620440360.0983973,5018671.0,5016306.0,4887935.0,5609614.0
1620440360.098492,5037713.0,5034670.0,4895589.0,5628352.0
1620440360.0997205,5031721.0,5037086.0,4901213.0,5621372.0
1620440360.0999951,5028947.0,5032680.0,4897421.0,5627988.0
1620440360.1011207,5032939.0,5035332.0,4895171.0,5622760.0
1620440360.1012197,5039829.0,5037654.0,4906189.0,5614890.0
1620440360.1404765,5038025.0,5038292.0,4904163.0,5612512.0
1620440360.1408234,5043789.0,5044678.0,4912213.0,5626586.0
1620440360.142299,5049721.0,5054518.0,4913371.0,5645770.0
1620440360.1425555,5041475.0,5043494.0,4904911.0,5625562.0
1620440360.1436124,5037995.0,5033704.0,4907769.0,5617134.0
1620440360.143891,5053933.0,5055546.0,4914993.0,5639742.0
1620440360.144999,5051321.0,5052582.0,4913707.0,5628820.0
1620440360.1450977,5043293.0,5043714.0,4907171.0,5626948.0
1620440360.1857831,5059437.0,5055054.0,4919025.0,5632738.0
1620440360.1860826,5062119.0,5064152.0,4921957.0,5638834.0
1620440360.1869998,5049971.0,5050286.0,4900341.0,5628720.0
1620440360.1870923,5048259.0,5044628.0,4918815.0,5633820.0
1620440360.1882837,5051993.0,5048870.0,4925473.0,5626344.0
1620440360.1885397,5046659.0,5049292.0,4919609.0,5631856.0
1620440360.1894145,5039955.0,5035282.0,4907285.0,5611222.0
1620440360.1895037,5038775.0,5034584.0,4908801.0,5619190.0
1620440360.1904392,5031813.0,5034160.0,4889665.0,5627612.0
1620440360.1905322,5027761.0,5018028.0,4889953.0,5612218.0
1620440360.230799,5036481.0,5034984.0,4896761.0,5595344.0
1620440360.2311106,5029589.0,5022662.0,4890843.0,5601076.0
1620440360.232309,5014007.0,5016918.0,4887841.0,5589370.0
1620440360.2325175,5021435.0,5023316.0,4894551.0,5602440.0
1620440360.233235,5018129.0,5020878.0,4887753.0,5616034.0
1620440360.2333126,5000221.0,4992732.0,4856281.0,5596188.0
1620440360.2340183,5012489.0,5010666.0,4880265.0,5582036.0
1620440360.234095,5024319.0,5024402.0,4884769.0,5609438.0
1620440360.2756016,5016969.0,5017056.0,4891963.0,5605874.0
1620440360.2759254,5012581.0,5017030.0,4875789.0,5607616.0
1620440360.2771745,5023233.0,5021742.0,4893295.0,5614754.0
1620440360.2774243,5022191.0,5025740.0,4884719.0,5611916.0
1620440360.2788146,5028309.0,5028616.0,4900685.0,5596096.0
1620440360.279059,5033681.0,5034314.0,4902597.0,5610460.0
1620440360.2804,5042767.0,5043126.0,4910549.0,5622550.0
1620440360.2806623,5029065.0,5035104.0,4892161.0,5618360.0
1620440360.2815444,5030017.0,5039742.0,4906533.0,5624580.0
1620440360.281637,5033923.0,5035748.0,4901437.0,5619146.0
1620440360.2825446,5027927.0,5032270.0,4897095.0,5601642.0
1620440360.2826371,5022629.0,5027834.0,4888209.0,5601464.0
1620440360.2837305,5021105.0,5033242.0,4890631.0,5614448.0
1620440360.2840059,5045843.0,5035888.0,4912499.0,5631086.0
1620440360.2847836,5038167.0,5042632.0,4909727.0,5620026.0
1620440360.2848382,5038525.0,5043554.0,4916419.0,5624544.0
1620440360.2853732,5045271.0,5047256.0,4915847.0,5628860.0
1620440360.2854269,5035029.0,5044188.0,4888885.0,5629168.0
1620440360.320321,5037295.0,5039600.0,4903063.0,5622562.0
1620440360.3206637,5039821.0,5035284.0,4905267.0,5622104.0
1620440360.32181,5039561.0,5042154.0,4905203.0,5619474.0
1620440360.3220475,5024679.0,5030394.0,4897465.0,5602856.0
1620440360.3230636,5031967.0,5045094.0,4899999.0,5618472.0
1620440360.323161,5035149.0,5045132.0,4910799.0,5623108.0
1620440360.3242161,5031407.0,5035412.0,4904665.0,5618196.0
1620440360.32447,5039653.0,5048732.0,4907389.0,5631384.0
1620440360.3653483,5040993.0,5049664.0,4912065.0,5613936.0
1620440360.3657577,5023017.0,5034352.0,4894665.0,5605502.0
1620440360.367041,5017863.0,5033958.0,4880759.0,5612324.0
1620440360.3672495,5030563.0,5035746.0,4884117.0,5617610.0
1620440360.3687294,5035767.0,5042940.0,4907893.0,5618448.0
1620440360.3689194,5031531.0,5036132.0,4904095.0,5597594.0
1620440360.3698587,5043973.0,5052840.0,4908543.0,5624976.0
1620440360.3699539,5030837.0,5046420.0,4897667.0,5610202.0
1620440360.4106214,5012005.0,5020580.0,4889913.0,5599466.0
1620440360.4109468,5013645.0,5018260.0,4888079.0,5598890.0
1620440360.4123406,5026697.0,5036474.0,4896165.0,5614402.0
1620440360.4126105,5035855.0,5032366.0,4899649.0,5619122.0
1620440360.4135377,5026335.0,5029906.0,4895285.0,5611360.0
1620440360.4136305,5040487.0,5043736.0,4915219.0,5624852.0
1620440360.4145708,5044817.0,5047262.0,4906817.0,5617888.0
1620440360.414925,5027861.0,5031090.0,4899067.0,5614550.0
1620440360.4161725,5033593.0,5036498.0,4904611.0,5625950.0
1620440360.4163008,5043151.0,5043052.0,4902329.0,5634404.0
1620440360.4557009,5023459.0,5023592.0,4882851.0,5610256.0
1620440360.4560494,5024779.0,5034894.0,4892353.0,5602436.0
1620440360.45732,5046863.0,5042724.0,4911169.0,5620186.0
1620440360.4574296,5033569.0,5031096.0,4900991.0,5613598.0
1620440360.5006654,5019201.0,5022002.0,4891979.0,5606758.0
1620440360.5011861,5036199.0,5042052.0,4890037.0,5629758.0
1620440360.5024085,5036987.0,5040562.0,4897237.0,5635158.0
1620440360.5026543,5038321.0,5048266.0,4899813.0,5622588.0
1620440360.5037806,5036597.0,5041252.0,4912593.0,5633428.0
1620440360.5040562,5030223.0,5036440.0,4893535.0,5623020.0
1620440360.5455735,5003723.0,5012358.0,4878733.0,5593120.0
1620440360.5459049,5011843.0,5011536.0,4878683.0,5614406.0
1620440360.5472627,5023337.0,5021704.0,4880081.0,5611492.0
1620440360.5476875,5008927.0,5003610.0,4871367.0,5576566.0
1620440360.5485888,4999225.0,5006936.0,4873409.0,5574692.0
1620440360.5486665,5008443.0,5012890.0,4877433.0,5598286.0
1620440360.549342,4996609.0,5006150.0,4866313.0,5595146.0
1620440360.5494153,4990741.0,5003356.0,4865495.0,5582884.0
1620440360.5501385,5011365.0,5021624.0,4882627.0,5607798.0
1620440360.5502195,5032949.0,5046300.0,4907379.0,5623230.0
1620440360.5906622,5016623.0,5021950.0,4901489.0,5613782.0
1620440360.5909672,5021387.0,5027860.0,4889907.0,5617478.0
1620440360.5922773,5032497.0,5037602.0,4891629.0,5624550.0
1620440360.5925324,5013327.0,5020924.0,4875783.0,5613980.0
1620440360.5935593,5017587.0,5020592.0,4885859.0,5603542.0
1620440360.5936558,5037989.0,5041102.0,4897653.0,5624874.0
1620440360.594507,5020837.0,5025782.0,4882237.0,5613946.0
1620440360.5945995,5018557.0,5017036.0,4880811.0,5615486.0
1620440360.6357434,5038121.0,5036692.0,4899217.0,5633576.0
1620440360.6361058,5031607.0,5030064.0,4888915.0,5621272.0
1620440360.6373568,5018229.0,5017578.0,4880217.0,5606920.0
1620440360.637462,5012847.0,5026972.0,4880247.0,5612590.0
1620440360.638297,5037637.0,5037296.0,4904781.0,5651634.0
1620440360.638389,5014229.0,5028058.0,4882777.0,5614786.0
1620440360.6392076,5008511.0,5003920.0,4879543.0,5609484.0
1620440360.6394434,5018841.0,5027464.0,4887737.0,5626698.0
1620440360.6405456,5010741.0,5014914.0,4876381.0,5612366.0
1620440360.6406255,4998333.0,5010752.0,4871659.0,5597198.0
1620440360.680609,5012909.0,5023502.0,4886487.0,5615826.0
1620440360.6809423,5016107.0,5027032.0,4889865.0,5613488.0
1620440360.6821206,5001655.0,5005798.0,4874375.0,5586120.0
1620440360.6823819,5012827.0,5019552.0,4883909.0,5607248.0
1620440360.6836503,5014361.0,5023814.0,4888849.0,5622526.0
1620440360.6839,5005919.0,5010054.0,4869557.0,5594912.0
1620440360.6846647,5010063.0,5014506.0,4861861.0,5601624.0
1620440360.6847432,5018149.0,5026752.0,4894225.0,5615960.0
1620440360.72565,5006847.0,5017700.0,4872419.0,5612000.0
1620440360.7259512,5007083.0,5009770.0,4874223.0,5590246.0
1620440360.7272153,5016625.0,5027992.0,4894957.0,5606746.0
1620440360.7274547,5025299.0,5038964.0,4903445.0,5619500.0
1620440360.7294173,5008986.0,5021957.0,4870502.0,5607143.0
1620440360.7307944,5018768.0,5023893.0,4887218.0,5623915.0
1620440360.7311482,5039366.0,5041721.0,4909244.0,5630799.0
1620440360.7323582,5030482.0,5041589.0,4899398.0,5604897.0
1620440360.732554,5017830.0,5027211.0,4889958.0,5611593.0
1620440360.7333257,5031698.0,5030133.0,4904674.0,5633219.0
1620440360.7334032,5026914.0,5023967.0,4897844.0,5625411.0
1620440360.7706435,5014452.0,5018445.0,4884842.0,5615891.0
1620440360.7711663,5029574.0,5039009.0,4895792.0,5618459.0
1620440360.7727535,5037530.0,5040207.0,4913988.0,5628635.0
1620440360.7730784,5012016.0,5022723.0,4889436.0,5610925.0
1620440360.774462,5021602.0,5028161.0,4894680.0,5606783.0
1620440360.7745645,5035084.0,5036021.0,4881300.0,5621697.0
1620440360.7755957,5019262.0,5020647.0,4887386.0,5615873.0
1620440360.7758703,5022430.0,5029113.0,4886764.0,5607907.0
1620440360.815475,5045358.0,5051837.0,4912294.0,5643757.0
1620440360.8158364,5029152.0,5029053.0,4893392.0,5628107.0
1620440360.8170254,5004896.0,5015961.0,4873708.0,5608117.0
1620440360.8172889,5022664.0,5036533.0,4891136.0,5615171.0
1620440360.8182063,5016276.0,5021959.0,4879886.0,5614491.0
1620440360.8182974,5003396.0,5011871.0,4861886.0,5605131.0
1620440360.8191712,5014730.0,5021619.0,4876848.0,5603365.0
1620440360.8192642,5016194.0,5026155.0,4885006.0,5616811.0
1620440360.8605988,5012376.0,5023063.0,4872856.0,5612363.0
1620440360.860932,4999934.0,5014105.0,4867500.0,5600981.0
1620440360.862132,5013040.0,5017771.0,4873950.0,5621649.0
1620440360.862327,5013142.0,5027849.0,4881700.0,5605805.0
1620440360.8631785,5000622.0,5010009.0,4872674.0,5584827.0
1620440360.86327,5015656.0,5018219.0,4878260.0,5597401.0
1620440360.8646336,5018530.0,5025181.0,4882622.0,5615149.0
1620440360.8648307,5004200.0,5006713.0,4875224.0,5586135.0
1620440360.8655682,5015832.0,5020093.0,4874442.0,5605371.0
1620440360.865644,5023726.0,5034577.0,4892120.0,5618139.0
1620440360.9055812,4990224.0,4998071.0,4858632.0,5591043.0
1620440360.9059193,4976380.0,4983055.0,4843004.0,5574461.0
1620440360.9070792,4991590.0,5002461.0,4868094.0,5580141.0
1620440360.9073274,4983704.0,4994655.0,4843864.0,5569003.0
1620440360.908549,4973522.0,4973989.0,4834622.0,5564125.0
1620440360.9086573,4994634.0,5003595.0,4865030.0,5575121.0
1620440360.9095154,4994588.0,5017863.0,4873328.0,5587039.0
1620440360.9096088,5000270.0,5011313.0,4861268.0,5585241.0
1620440360.9505904,5004536.0,5013953.0,4872412.0,5596497.0
1620440360.9509234,5013588.0,5021877.0,4883356.0,5613637.0
1620440360.952113,4997444.0,5003383.0,4871342.0,5607129.0
1620440360.9523568,4998946.0,5008537.0,4868208.0,5608427.0
1620440360.9532382,5003688.0,5016773.0,4875478.0,5596959.0
1620440360.9533293,4986246.0,4994987.0,4854790.0,5579579.0
1620440360.9541626,4957520.0,4970207.0,4823472.0,5551391.0
1620440360.9542518,4959456.0,4974179.0,4830272.0,5562835.0
1620440360.9551048,4958600.0,4967931.0,4833394.0,5562655.0
1620440360.955194,4946694.0,4961979.0,4831774.0,5558689.0
1620440360.9955266,4950932.0,4957479.0,4824304.0,5551109.0
1620440360.9958446,4965730.0,4973701.0,4820730.0,5555321.0
1620440360.997059,4957476.0,4967231.0,4814276.0,5552047.0
1620440360.9972937,4953632.0,4967797.0,4824756.0,5543351.0
1620440360.9981902,4964984.0,4974617.0,4827544.0,5562575.0
1620440360.9982846,4961452.0,4971649.0,4833648.0,5569701.0
1620440360.9991465,4955864.0,4969597.0,4834854.0,5551221.0
1620440360.999239,4978822.0,4994781.0,4849880.0,5573709.0
1620440361.0405364,4976994.0,4990499.0,4852888.0,5556459.0
1620440361.0408735,4959316.0,4966761.0,4830992.0,5530175.0
1620440361.0419762,4955232.0,4966447.0,4831786.0,5540463.0
1620440361.042195,4975616.0,4975601.0,4839026.0,5559507.0
1620440361.043477,4954150.0,4967077.0,4830112.0,5547561.0
1620440361.0437603,4955842.0,4966409.0,4820850.0,5542827.0
1620440361.044677,4971712.0,4979129.0,4831772.0,5558359.0
1620440361.0447516,4972916.0,4971547.0,4830280.0,5550821.0
1620440361.0454671,4968512.0,4969953.0,4834982.0,5556613.0
1620440361.045543,4986966.0,4996651.0,4856526.0,5555633.0
1620440361.0855494,4988810.0,4991217.0,4845568.0,5564307.0
1620440361.08586,4954264.0,4956995.0,4824524.0,5533781.0
1620440361.0870266,4947926.0,4958091.0,4818278.0,5533985.0
1620440361.0872567,4943812.0,4953385.0,4820898.0,5539125.0
1620440361.0885813,4924624.0,4938507.0,4808812.0,5511589.0
1620440361.0887344,4923960.0,4928249.0,4789174.0,5508041.0
1620440361.089588,4928966.0,4934457.0,4795906.0,5530787.0
1620440361.0896792,4925994.0,4934693.0,4796022.0,5511603.0
1620440361.1304853,4921088.0,4922517.0,4788218.0,5492805.0
1620440361.130825,4932510.0,4934975.0,4794550.0,5500741.0
1620440361.1320527,4915860.0,4920569.0,4790188.0,5505413.0
1620440361.1323612,4895006.0,4904639.0,4758416.0,5484919.0
1620440361.1334896,4908942.0,4919833.0,4789766.0,5500141.0
1620440361.1337254,4930846.0,4935347.0,4796466.0,5510401.0
1620440361.1345909,4916692.0,4928067.0,4791194.0,5505239.0
1620440361.134683,4921636.0,4932855.0,4785586.0,5508821.0
1620440361.1355865,4947134.0,4944815.0,4823702.0,5533507.0
1620440361.1358747,4936754.0,4942385.0,4812060.0,5519801.0
1620440361.1755724,4942330.0,4942811.0,4811644.0,5527811.0
1620440361.1759017,4953234.0,4959065.0,4819380.0,5532445.0
1620440361.177173,4956374.0,4958065.0,4816858.0,5539761.0
1620440361.1774347,4940026.0,4942137.0,4806332.0,5524965.0
1620440361.1783235,4958904.0,4962665.0,4828554.0,5533441.0
1620440361.1784148,4973436.0,4967061.0,4852208.0,5564381.0
1620440361.1794913,4955096.0,4961329.0,4825182.0,5538859.0
1620440361.1800506,4944376.0,4939425.0,4813000.0,5538885.0
1620440361.220772,4959518.0,4955819.0,4831182.0,5543355.0
1620440361.2211518,4955128.0,4951367.0,4823820.0,5548323.0
1620440361.2223868,4946686.0,4951767.0,4815320.0,5527479.0
1620440361.2224846,4965772.0,4957017.0,4830122.0,5543949.0
1620440361.223402,4961048.0,4962657.0,4833492.0,5543589.0
1620440361.2236564,4942500.0,4947465.0,4811746.0,5543159.0
1620440361.2245426,4933486.0,4937895.0,4807268.0,5552215.0
1620440361.224619,4943898.0,4948547.0,4805470.0,5539715.0
1620440361.2253232,4935272.0,4930435.0,4805484.0,5510375.0
1620440361.2254,4934272.0,4935777.0,4802948.0,5523843.0
1620440361.2658782,4952266.0,4960347.0,4822622.0,5535923.0
1620440361.266238,4938920.0,4938701.0,4813658.0,5515823.0
1620440361.267597,4925808.0,4930205.0,4796940.0,5513269.0
1620440361.267874,4950558.0,4947237.0,4812982.0,5528877.0
1620440361.2687876,4959222.0,4956517.0,4817916.0,5541119.0
1620440361.2688763,4944364.0,4945229.0,4807012.0,5519653.0
1620440361.269726,4955118.0,4951107.0,4819860.0,5536883.0
1620440361.2698174,4979186.0,4988431.0,4859210.0,5566319.0
1620440361.3106706,4973970.0,4969485.0,4838862.0,5555171.0
1620440361.3109772,4976316.0,4977771.0,4852512.0,5562313.0
1620440361.3120658,5003452.0,5006681.0,4870452.0,5573133.0
1620440361.3122957,5001478.0,5000041.0,4860408.0,5577293.0
1620440361.3130248,4987088.0,4995951.0,4855814.0,5580351.0
1620440361.3131006,5015726.0,5013717.0,4880884.0,5610833.0
1620440361.3137774,5017004.0,5015387.0,4873660.0,5610531.0
1620440361.3138514,5005008.0,5002809.0,4869346.0,5596493.0
1620440361.314633,5017684.0,5022743.0,4879816.0,5597193.0
1620440361.3148348,5031068.0,5025517.0,4898476.0,5614849.0
1620440361.355874,5010228.0,5010483.0,4877930.0,5595415.0
1620440361.3562713,5011730.0,5010091.0,4874232.0,5597177.0
1620440361.3576224,5027916.0,5018947.0,4896620.0,5614913.0
1620440361.3578913,5017860.0,5010033.0,4880058.0,5602287.0
1620440361.3589272,5013492.0,5007461.0,4866708.0,5600915.0
1620440361.3590329,5029506.0,5027939.0,4890680.0,5610909.0
1620440361.3603094,5028532.0,5026853.0,4887768.0,5604245.0
1620440361.3606718,5004356.0,5005471.0,4862194.0,5592755.0
1620440361.3614888,5001342.0,4997355.0,4864384.0,5616385.0
1620440361.3615649,5007520.0,5006701.0,4875074.0,5611139.0
1620440361.3622477,4999296.0,4997245.0,4863288.0,5574727.0
1620440361.3623202,4997942.0,4989411.0,4857818.0,5573873.0
1620440361.3630197,5010460.0,5012887.0,4874120.0,5594319.0
1620440361.3630948,5006016.0,5004169.0,4867156.0,5592215.0
1620440361.4005914,5013226.0,5006939.0,4877782.0,5593897.0
1620440361.4009588,5001986.0,4989643.0,4867782.0,5577481.0
1620440361.4021225,5007236.0,5001889.0,4868452.0,5582925.0
1620440361.4023416,5029044.0,5014519.0,4886426.0,5612083.0
1620440361.4032044,5013914.0,5004373.0,4870192.0,5592771.0
1620440361.40336,5007600.0,4996039.0,4859876.0,5592525.0
1620440361.4045944,5028696.0,5017457.0,4879680.0,5615981.0
1620440361.4047701,5025938.0,5012625.0,4878646.0,5599961.0
1620440361.4458063,5014856.0,4998395.0,4868444.0,5582265.0
1620440361.4461792,5027408.0,5017557.0,4878488.0,5608271.0
1620440361.4475222,5026198.0,5007625.0,4876522.0,5587729.0
1620440361.4478292,5000622.0,4994025.0,4859610.0,5581773.0
1620440361.4490285,5011592.0,4996867.0,4855490.0,5586647.0
1620440361.449249,5023662.0,5012677.0,4869044.0,5593975.0
1620440361.4501097,5004380.0,4999911.0,4866576.0,5589141.0
1620440361.450201,4997646.0,4990195.0,4858724.0,5588849.0
1620440361.4510565,5008178.0,4998607.0,4868816.0,5597359.0
1620440361.451147,4999320.0,4995691.0,4864758.0,5586899.0
1620440361.4906616,4993264.0,4976749.0,4841676.0,5570041.0
1620440361.4910285,5001426.0,4984427.0,4852968.0,5589629.0
1620440361.4922457,5006438.0,5000271.0,4858552.0,5592713.0
1620440361.492492,4995760.0,4978081.0,4845874.0,5567879.0
1620440361.5358448,5005780.0,4992449.0,4855908.0,5586981.0
1620440361.5362244,5013668.0,5001693.0,4870270.0,5609951.0
1620440361.5375497,5001940.0,4989635.0,4855620.0,5591619.0
1620440361.5378098,5000084.0,4981641.0,4856982.0,5570203.0
1620440361.5387177,5009010.0,4998333.0,4863660.0,5591077.0
1620440361.5388906,5000514.0,4991291.0,4864144.0,5581705.0
1620440361.580913,5002976.0,4989469.0,4851436.0,5588823.0
1620440361.5813065,5017096.0,5006171.0,4877970.0,5612097.0
1620440361.5824544,5016396.0,5009495.0,4869568.0,5613805.0
1620440361.582552,5004578.0,4990175.0,4853494.0,5575055.0
1620440361.5835032,5017616.0,5002519.0,4863502.0,5594835.0
1620440361.5835974,5023418.0,5009323.0,4863966.0,5588153.0
1620440361.5842803,5001808.0,4993379.0,4857336.0,5578803.0
1620440361.5843546,4998204.0,4986725.0,4847988.0,5575757.0
1620440361.5850577,5012268.0,5002303.0,4871996.0,5606247.0
1620440361.5851324,5002408.0,4989257.0,4861084.0,5604385.0
1620440361.625797,4989954.0,4986703.0,4844646.0,5576583.0
1620440361.626137,5002494.0,4994161.0,4857404.0,5579997.0
1620440361.6274,5004954.0,4998037.0,4860220.0,5573921.0
1620440361.6277072,4978332.0,4972547.0,4835400.0,5550105.0
1620440361.6285408,4984674.0,4966927.0,4841854.0,5569447.0
1620440361.6286178,4995740.0,4982449.0,4856986.0,5579815.0
1620440361.6293256,4985550.0,4971609.0,4836788.0,5568295.0
1620440361.629403,4983942.0,4977091.0,4840902.0,5556503.0
1620440361.6707602,4991564.0,4982643.0,4845824.0,5560911.0
1620440361.6710978,4989158.0,4978819.0,4846446.0,5577481.0
1620440361.6724863,4979472.0,4968605.0,4838566.0,5562819.0
1620440361.6727629,4995252.0,4984359.0,4850392.0,5569293.0
1620440361.6736505,5002236.0,4991239.0,4858460.0,5580157.0
1620440361.6737428,5000192.0,4985545.0,4851730.0,5576731.0
1620440361.674571,5006078.0,4991185.0,4853820.0,5582999.0
1620440361.6746612,5025606.0,5013719.0,4879278.0,5619669.0
1620440361.6756003,5007814.0,4997445.0,4854580.0,5605035.0
1620440361.675869,5017952.0,5003015.0,4863346.0,5597357.0
1620440361.7158234,5035022.0,5027713.0,4889252.0,5623559.0
1620440361.7162006,5032916.0,5010769.0,4890132.0,5607601.0
1620440361.717415,5012226.0,5012171.0,4877816.0,5592321.0
1620440361.717512,5030480.0,5012771.0,4881248.0,5613981.0
1620440361.7183363,5041088.0,5031653.0,4878812.0,5612521.0
1620440361.7184265,5016940.0,5010765.0,4868198.0,5583407.0
1620440361.7200253,5004394.0,4998162.0,4875447.0,5590671.0
1620440361.7209039,5006684.0,5006756.0,4877713.0,5604527.0
1620440361.7209945,4987660.0,4998154.0,4867137.0,5598677.0
1620440361.760377,4989968.0,4999356.0,4861747.0,5584531.0
1620440361.760744,5006228.0,5007070.0,4874329.0,5596435.0
1620440361.7620168,4996028.0,4998938.0,4867019.0,5574403.0
1620440361.7622812,4977372.0,4989216.0,4847647.0,5569899.0
1620440361.7631881,4995842.0,4997778.0,4857049.0,5588155.0
1620440361.7633088,5001270.0,5000336.0,4869467.0,5598665.0
1620440361.7645988,4986272.0,4993464.0,4851431.0,5584723.0
1620440361.764708,5002772.0,5004758.0,4861109.0,5600335.0
1620440361.8059623,5015634.0,5016144.0,4874245.0,5603791.0
1620440361.8063445,4989396.0,4986542.0,4852601.0,5582735.0
1620440361.807587,4982942.0,4988390.0,4849867.0,5581819.0
1620440361.8078456,4997992.0,5006166.0,4867303.0,5597819.0
1620440361.8087366,4998270.0,5003956.0,4861317.0,5599595.0
1620440361.8088272,4987654.0,4989286.0,4856069.0,5585589.0
1620440361.809657,5006788.0,5015136.0,4875903.0,5598007.0
1620440361.8097467,5029660.0,5028746.0,4893573.0,5615897.0
1620440361.8105974,5012126.0,5009092.0,4879153.0,5614633.0
1620440361.810688,5012858.0,5024338.0,4883761.0,5606411.0
1620440361.850652,5025864.0,5016332.0,4891959.0,5618937.0
1620440361.8510327,4999920.0,5006400.0,4868539.0,5606675.0
1620440361.8522642,4989092.0,4987638.0,4855389.0,5590169.0
1620440361.852506,5014208.0,5024060.0,4878197.0,5615321.0
1620440361.8532488,5012166.0,5014746.0,4874313.0,5629505.0
